,N,i2f,numba,cupy,segyio
675,6750,0.032596660775715075,0.05025212549997378,0.0274388789999648,0.058136105579997086
676,6760,0.03259025279285977,0.05040206802012108,0.02757957244000863,0.05807966958000179
677,6770,0.03267685134714026,0.05054394785998738,0.029138135539978977,0.06007489688000078
678,6780,0.03283628109428589,0.050497867160011076,0.028598247720074143,0.058977576579995916
679,6790,0.032849981020000474,0.05067998901991814,0.027735818280052626,0.05890703694000422
680,6800,0.0328117361600042,0.05075337169990235,0.027832774299749875,0.060306197199993215
681,6810,0.03298143646570939,0.05078295219995198,0.027948309380153656,0.05927860642000269
682,6820,0.03300049345428436,0.05078893941987189,0.027847787200153108,0.060951113239998446
683,6830,0.03310497033856986,0.05113415323998197,0.028066575819684657,0.05926564068000516
684,6840,0.033258884157140914,0.05089131503998943,0.02794659721999778,0.05892475675999777
685,6850,0.03313283098713977,0.051008875259867636,0.028066436120134312,0.05945935640000244
686,6860,0.03328626206428193,0.05107156812009635,0.028526877800031797,0.05935437688000093
687,6870,0.033215268418573814,0.051418061580043285,0.029703788699989676,0.0597405568800059
688,6880,0.03329490519285433,0.05135310899997421,0.027965171360119712,0.05995700772000419
689,6890,0.03348039434142785,0.05143983214002219,0.028227350139932238,0.05906600473999788
690,6900,0.033372692100001586,0.05155263026004832,0.028141784360195744,0.05938029269999788
691,6910,0.03338183037857172,0.05142813563994423,0.028204500979773,0.059679423900001895
692,6920,0.033456324285715315,0.05155077644005359,0.028198520180012565,0.06009500575999936
693,6930,0.03351006436999731,0.05149120896006935,0.02818455064043519,0.061022910060000865
694,6940,0.033679615381432604,0.051738750300064563,0.02848690514001646,0.06187280593999731
695,6950,0.03371270667857191,0.052015436680012496,0.028440628740208924,0.0607485870399978
696,6960,0.03384795822285793,0.0518229195800086,0.028563024899922313,0.06367844276000142
697,6970,0.03366558761428678,0.05204283712009783,0.02864413136005169,0.06008967534000022
698,6980,0.03370943686428551,0.05220081665996986,0.02866256516004796,0.06451949880000939
699,6990,0.03402040013428632,0.0524811689798662,0.028707843040028817,0.060417768979996254
700,7000,0.033877346211429536,0.052448419520005694,0.028575068440113684,0.06228888080000161
701,7010,0.033901922251430475,0.05220340440006112,0.028888759819965342,0.061859713600006215
702,7020,0.034021170352854305,0.05251818688011554,0.028773432820016754,0.06067314866000288
703,7030,0.03404915194857105,0.05257176035993325,0.02881226272016647,0.06135223358000076
704,7040,0.03420731353571682,0.052964607200046886,0.028733812399877934,0.061216341800000004
705,7050,0.034096968841430285,0.05287087518001499,0.02879735812006402,0.06094679623999581
706,7060,0.03429936654571585,0.05308434712002054,0.02907416240006569,0.06424176354000337
707,7070,0.03425247912428469,0.05263841283987858,0.028948565859900556,0.06880607082000552
708,7080,0.0343619025757159,0.05281266370002413,0.02910965433999081,0.06641599895999208
709,7090,0.03443026827428704,0.05279821992007783,0.029390734519984106,0.0671465015800004
710,7100,0.03434954169428498,0.05296955334008089,0.0289960959200107,0.06721439387999908
711,7110,0.034451399432858,0.05287432851997437,0.030838660300069022,0.0662081165799964
712,7120,0.034510162769999755,0.053146850299963265,0.0307133053803409,0.06611548484000196
713,7130,0.03457924528714232,0.05342697961998055,0.030176840099884427,0.06642339239999728
714,7140,0.03481267346714438,0.053282383079931606,0.029904320579953493,0.06688680763999401
715,7150,0.03460813200714256,0.05344898461997218,0.029889011299819683,0.06632957452000483
716,7160,0.03466837803999754,0.05370564700002432,0.029856065580243014,0.06677981025999997
717,7170,0.03486485602714311,0.05381336206010019,0.02959983233988169,0.06787168729999848
718,7180,0.03486114804428455,0.053623553700017514,0.029919233259861355,0.06602123253999707
719,7190,0.034920992825713516,0.0536930403799488,0.030019588659924924,0.06659636033999504
720,7200,0.03489627157142552,0.053913882699853276,0.030182220399874494,0.06699809295999784
721,7210,0.034897342835712546,0.05411003464003443,0.030378507440036628,0.06586176648000219
722,7220,0.03486168108856873,0.05484625106000749,0.030263310840091436,0.06662709642000209
723,7230,0.03507579898142856,0.05436727289998089,0.030155479079985524,0.06764450169999692
724,7240,0.035174028032860016,0.05392887243993755,0.030495505399885586,0.07005375802000344
725,7250,0.03503873590000565,0.05396753355998953,0.031289054780063455,0.06736297934000504
726,7260,0.03507469799571741,0.0542727660399396,0.030626790540118236,0.06756152165999993
727,7270,0.03522401339285612,0.05465243832004489,0.030474933779914865,0.06770114369998737
728,7280,0.03516916661142854,0.054870005480042894,0.030510744000202976,0.06675608600001397
729,7290,0.03543222963142658,0.05507064664001519,0.030371966420061652,0.06640948813999785
730,7300,0.035283151288570354,0.05475522168002499,0.030743647680064896,0.06766111126002214
731,7310,0.035368758665717905,0.055391271560001766,0.030753417980158702,0.06746070819999658
732,7320,0.03543184821000458,0.05463773089992173,0.03083149306025007,0.06771615136001856
733,7330,0.035435916912863054,0.05464649355999427,0.03099535014014691,0.06903783010001462
734,7340,0.03575315013000103,0.05478262755998002,0.03125623199986876,0.06570110485999066
735,7350,0.03568995730142758,0.05511138731999381,0.03088703497996903,0.06394612720000623
736,7360,0.03564595869142847,0.0550578731198766,0.030793599739990896,0.06360285167999791
737,7370,0.03564666320714293,0.055548217959949395,0.031391859759896765,0.06398747669998557
738,7380,0.035755835158571635,0.05621204661991215,0.03055618193990085,0.06468458512000325
739,7390,0.03591231925142243,0.055659188720019306,0.03066607486005523,0.06419790113997806
740,7400,0.035919884415722796,0.055633033159901965,0.033400743219826834,0.0650767843200083
741,7410,0.036024788255713903,0.055473958519942246,0.03334827733997372,0.06470064791999904
742,7420,0.035923685422855796,0.05549053109993111,0.033534178620029706,0.06465521236000313
743,7430,0.03592571291571793,0.05591900305997115,0.03333901675985544,0.06502786151999317
744,7440,0.03613886598857009,0.0556684562600276,0.0337968961201841,0.06479426872000658
745,7450,0.036028507031426536,0.05596161139998003,0.033617781980137804,0.06482722435999676
746,7460,0.036267648824284286,0.05604885950007883,0.03351436208016821,0.0648611754400008
747,7470,0.036227248634284996,0.056173468640045035,0.03227531422016909,0.06530240959999901
748,7480,0.03631373277999955,0.05638333152004634,0.030535888359881934,0.06565725978000045
749,7490,0.03643780310142964,0.05637447066008463,0.030893482000101356,0.0653021042599994
750,7500,0.0363889729085713,0.05625330472001224,0.03158068747987272,0.0663326990800033
751,7510,0.03639099732285883,0.0563240585798485,0.03128759764003917,0.06484790150000663
752,7520,0.036397676727145674,0.05642582025990123,0.030838100819819376,0.06469980197999575
753,7530,0.03642736777285921,0.05676259086001665,0.031022322239732603,0.06886021147999599
754,7540,0.036710650260000484,0.056854430780149415,0.030970740960037803,0.0658034779600075
755,7550,0.03671120763143076,0.05679708530005882,0.03225562405990786,0.06906513937999989
756,7560,0.03669354207428634,0.057030271600015114,0.030980060620058793,0.06791649368001344
757,7570,0.03658478620999761,0.057125038099984524,0.030963007520040265,0.06572247246001098
758,7580,0.036733783452857875,0.056879290759970905,0.031184317500301408,0.06639577932000065
759,7590,0.036874370208572926,0.05685272071998042,0.031104766280186595,0.06704757999999857
760,7600,0.03685960078857014,0.057028674140019574,0.03115822717998526,0.06601187332000336
761,7610,0.03688114183714528,0.05728867265992449,0.031414957480010344,0.06641484751999087
762,7620,0.03704067666714244,0.057257725179952104,0.03136967842030572,0.06758475516001454
763,7630,0.03698874462142807,0.057247889820064304,0.031457158180273836,0.06681976764000866
764,7640,0.037122707021428926,0.05732479224003327,0.03170468397991499,0.06639983396000389
765,7650,0.0371605137014272,0.0572745464399486,0.032301875539997124,0.06672517885998787
766,7660,0.03712376443857595,0.05759332893983811,0.03154478274009307,0.06628020468001523
767,7670,0.03715261574571351,0.05800022205999994,0.032203299419925314,0.06723497201999636
768,7680,0.03727706550857485,0.05819459095990169,0.0320939459199144,0.06765051333999508
769,7690,0.03752607686142125,0.057924089199877925,0.03242041417979635,0.07124187797999185
770,7700,0.03725651390285878,0.05792959517995768,0.03607392280013301,0.06704714253999555
771,7710,0.03737937271428953,0.05813846568009466,0.03229447520003305,0.06685912629999621
772,7720,0.03734993482142662,0.058056705299968606,0.03186393156007398,0.06815140372000314
773,7730,0.03741332475285942,0.05837017941994418,0.03227137376001338,0.07137208252000164
774,7740,0.037776588802854734,0.05833261035993929,0.03239869102020748,0.06691811308001888
775,7750,0.03766392287857473,0.05871295943987207,0.033426174720079874,0.06708592855999086
776,7760,0.03772102217285334,0.05881915279998793,0.0325383242200769,0.0672408596600053
777,7770,0.03775138852428687,0.058403050159977286,0.032224876419932116,0.06776887250000982
778,7780,0.037679897594282794,0.05888069106003968,0.032337381340039426,0.06790502567998373
779,7790,0.037867618517144104,0.05869465124000271,0.0329106587600836,0.06716557693999675
780,7800,0.037815715977145115,0.05879034294011944,0.03273294675993384,0.0728842457799965
781,7810,0.03795869801142804,0.058850275779986985,0.03266726904024836,0.07109919720001016
782,7820,0.03792990781857173,0.0590775411199138,0.03254588021998643,0.07235996520000298
783,7830,0.038112707494284616,0.05896976061994792,0.032667898139916364,0.07354447870001422
784,7840,0.03814712339714398,0.05911153069995635,0.03241215353977168,0.07214543814000536
785,7850,0.037989499894288854,0.05901301557991247,0.03263712996005779,0.07593142538000393
786,7860,0.038091704205713284,0.05934915926001849,0.032723214300203834,0.07479379339999467
787,7870,0.03807479492856926,0.05925629753997782,0.03310803394022514,0.0724496616200031
788,7880,0.03826405765142616,0.059374988199924705,0.03299815165999462,0.07572395216000587
789,7890,0.038414263348570656,0.05948580703989137,0.03294537713984027,0.07482585790000484
790,7900,0.03844001318857149,0.059557465980033156,0.03324863055997412,0.0736343585800114
791,7910,0.03836857962428569,0.05937022676014749,0.033045626960083604,0.07307131898000989
792,7920,0.038504819964286334,0.05917135488001805,0.033573631060135084,0.07238660061999326
793,7930,0.0383884225957159,0.05947960107994732,0.03351599835979869,0.07348400656000195
794,7940,0.03849085261571807,0.05951492318003147,0.0332806676600012,0.0731759050799974
795,7950,0.03861140031142766,0.05999348205994466,0.03353562400006922,0.07513893903999816
796,7960,0.03869936923999766,0.06000274363992503,0.033428056819975606,0.07476970924000852
797,7970,0.03857207244428667,0.060091785199911096,0.034267347179993524,0.07398029608001708
798,7980,0.03904186227142418,0.0599192151799798,0.036568837739905574,0.07415479653998773
799,7990,0.0388381409685696,0.06040190450003138,0.03605305933990167,0.07291396900001018
800,8000,0.03877734043143001,0.06030214226004318,0.03641608164005447,0.07313828450000984
801,8010,0.03906746778000524,0.060253105519950625,0.036478990859905025,0.07593566657998962
802,8020,0.03885436152142834,0.06067711114003031,0.036100715440115894,0.07562819904000208
803,8030,0.039004610977143396,0.060293171640078067,0.03672363559991936,0.07492909354000403
804,8040,0.03915440764142269,0.06033380630011379,0.036449104399944185,0.07452933751999809
805,8050,0.039020788427143474,0.060369831819989485,0.03366076776001137,0.07584838697999657
806,8060,0.03916359408285384,0.060507758360035954,0.034080911399942126,0.07363271101999999
807,8070,0.039177103824284645,0.060656427779977096,0.03393483173975255,0.07730995671999154
808,8080,0.03927333193428889,0.06097302387992386,0.033434012799989435,0.07377954993999992
809,8090,0.039539786222854416,0.06151455419996636,0.03353766204018029,0.07025290367999333
810,8100,0.039342243889999996,0.06131647748006799,0.033567560059891546,0.06951736514000914
811,8110,0.0393067893328589,0.06154250427993248,0.03362382933992194,0.07471768983998117
812,8120,0.03945980968142716,0.0611914984199393,0.033899130939971656,0.0703706837000027
813,8130,0.03952280454286145,0.0613225843400869,0.033836159219936233,0.07048379693999778
814,8140,0.0395475017057132,0.061302081840040046,0.0343040046999522,0.07225792979999825
815,8150,0.03964466882428626,0.061740947060025066,0.035484038600116036,0.07202459057999476
816,8160,0.03961898003285959,0.061616773640053,0.03433535705989925,0.07085285835999458
817,8170,0.03967252526000136,0.06138107881990436,0.03412570428001345,0.06998842107997916
818,8180,0.03964147202285728,0.06137121773994295,0.03422994334017858,0.07416557465999177
819,8190,0.04008900177571507,0.06130465504000313,0.034453873279853726,0.07127139080001144
820,8200,0.039876577407139846,0.061532442679963426,0.03405606147993239,0.07101392621999367
821,8210,0.03990164892143055,0.061795895640098034,0.03429400526016252,0.07053962488001161
822,8220,0.04001540422428921,0.06156588943988026,0.03456268202004139,0.07049120073999801
823,8230,0.03997532740285221,0.061660468879927065,0.034453518079826606,0.07111559785998907
824,8240,0.040126801732855835,0.06178634677999071,0.03482423437977559,0.07037448857999153
825,8250,0.04005934641999764,0.06179182797990507,0.034719536460033854,0.07149218444001235
826,8260,0.0401313819371405,0.06187568467998063,0.03711413839992019,0.07116862762000892
827,8270,0.04015170777142755,0.062156734640084324,0.037554642740142294,0.07275230649998775
828,8280,0.0402160875928504,0.06207025735995557,0.03798850241990294,0.07169632127998739
829,8290,0.04042011327714655,0.0621062132599036,0.03776719848014181,0.0725730468399979
830,8300,0.04026475235714575,0.062345379960097494,0.03857085609997739,0.0725076399199952
831,8310,0.04038605905285294,0.06222884941991651,0.037932462640019364,0.07706066349999673
832,8320,0.04029507284999584,0.06253784499996981,0.03790237934008474,0.07475711386001421
833,8330,0.040282546544289546,0.06253535055991961,0.03747985876019812,0.07163836675999846
834,8340,0.04061932445142572,0.0625809432799724,0.03454449236014625,0.07297017268000673
835,8350,0.04043649053571114,0.06270967000011296,0.03502577818013378,0.07268422871999064
836,8360,0.04058397383000088,0.06293773292003606,0.03442231752007501,0.07209564658001909
837,8370,0.04068532608714252,0.06294632301993261,0.03487096637996728,0.07258388006000131
838,8380,0.040562373974285686,0.06288345747998392,0.03684505783967325,0.0713773169200067
839,8390,0.0408670182942894,0.0629420897399541,0.037119271199917425,0.07196909201999005
840,8400,0.04071440300142577,0.0629962578400591,0.035340417400002475,0.0731143419
841,8410,0.040799075548573975,0.06325851785994019,0.035185083859978476,0.07261856283999805
842,8420,0.04069408297142997,0.06317675013990083,0.03540778965994832,0.0734052392600006
843,8430,0.04098942351714608,0.06338625335993128,0.035918134240200746,0.07341649886000597
844,8440,0.04097679832999867,0.06322446270001819,0.03513078399962978,0.074517620359984
845,8450,0.041077890000004634,0.0635089562000212,0.03502810285979649,0.07279871994001952
846,8460,0.04100653863142985,0.06334523644000001,0.0353926926200802,0.07411510670000097
847,8470,0.04110548750857041,0.06331770115997643,0.0350511884399748,0.0752446456800044
848,8480,0.041213045219997836,0.06348379359995307,0.0353242160800437,0.07309359020000557
849,8490,0.0414590691642843,0.0635683010199864,0.03521219843983999,0.07280381646000933
850,8500,0.04125725779286378,0.0637190594200365,0.035334196019975936,0.07356371005998881
851,8510,0.04143497891999297,0.06391718713995942,0.035595880379842126,0.07479828439999438
852,8520,0.04152475437143428,0.06361230896007328,0.035600828359893054,0.0770572650000031
853,8530,0.0415444459628582,0.06416443613998127,0.03619285708031385,0.07880837359999532
854,8540,0.04138512519714433,0.06451558006003325,0.035893391580029854,0.08491405285998553
855,8550,0.04168840793428898,0.06481401887991524,0.03614723154008971,0.07987223134001396
856,8560,0.04159619342571334,0.06419315810002445,0.03741157312004361,0.08001821422000831
857,8570,0.04174474851428645,0.06436265418000402,0.03751646068005357,0.08001485675998993
858,8580,0.04175939729572097,0.06461255222006003,0.03648726785992039,0.07956359757999962
859,8590,0.04160300132285816,0.06456435637999676,0.03594042807992082,0.07889703100000588
860,8600,0.04187419839142811,0.06496558171995274,0.03584901717986213,0.07983439214001009
861,8610,0.04192125355142707,0.0649415976399905,0.036521085019921885,0.08014916144001291
862,8620,0.04197329369714291,0.06468892591983604,0.03649361400006455,0.0794491563199972
863,8630,0.04183142659571396,0.06492090907995589,0.041041892359935446,0.0808020244799991
864,8640,0.04214000122571244,0.06480911318009021,0.03652438748016721,0.08116055051999865
865,8650,0.04212570599857437,0.06486618244001875,0.03767215768020833,0.08007351048000601
866,8660,0.04200572060428646,0.06507259696008987,0.036656161719874944,0.08282669854000232
867,8670,0.04217825208572322,0.0650963175400102,0.037019762420095505,0.0800770009200005
868,8680,0.042125841535718266,0.06500953165996179,0.036810557660064656,0.08064467620000867
869,8690,0.04209348501428394,0.06543241281993686,0.036544191540160684,0.08035872792000191
870,8700,0.042357956625712956,0.06530390388004889,0.0370400251999672,0.0799891302999913
871,8710,0.04244080719571814,0.065457192640024,0.03718224836018635,0.07932347581999238
872,8720,0.04238752330428595,0.06556906996003817,0.03784004235989415,0.08065235235999353
873,8730,0.042508582151424765,0.0657758281799761,0.037725582139828476,0.08613122794001356
874,8740,0.04258799544428517,0.06565350572003809,0.038072811840102076,0.08168121669999892
875,8750,0.04242184660428393,0.06576444460006314,0.0375542564598436,0.08359446243999627
876,8760,0.042648467022853374,0.06595327002003615,0.03701127780004754,0.0812279414600016
877,8770,0.04273997797714401,0.06592908029997488,0.037106106979917966,0.08241709341999923
878,8780,0.04265894947714125,0.0660928805799631,0.036730024479766143,0.08391043561998231
879,8790,0.04291579863571834,0.06611488599992299,0.03708423463991494,0.08116673952001292
880,8800,0.04293193049142896,0.06629664098007197,0.0370982552197529,0.0848481250399982
881,8810,0.04286278915143027,0.06662832072004676,0.03724339540000073,0.07927661863999674
882,8820,0.043043973764290845,0.06647072336003476,0.03862742044017068,0.07588005786000393
883,8830,0.04309817166428599,0.06634780404005142,0.037603705180081305,0.07545741685999019
884,8840,0.04324839345142599,0.06664713062004012,0.037720954899850764,0.07542209944000206
885,8850,0.043207125497140494,0.06654647241994098,0.03769515963998856,0.07832742276000318
886,8860,0.043133386274288824,0.06654795615992043,0.037824173920089375,0.07649106694000693
887,8870,0.04305214028714285,0.06672901607998938,0.03744944060003036,0.0770867645799899
888,8880,0.04325479698999906,0.06682308180003019,0.037760170860128714,0.07915649275999385
889,8890,0.04331518217571232,0.06697635773998627,0.037494127700047106,0.07624320145999264
890,8900,0.043308016631425354,0.06703444820006552,0.037235549540055216,0.07924403136000364
891,8910,0.0433305439371361,0.06733262579997244,0.038194497560034506,0.07657373048000408
892,8920,0.04359058275428262,0.06725045681996562,0.03805859425992821,0.07697350475998974
893,8930,0.04330493453428581,0.06711350890000176,0.03793892137997318,0.0815886070599845
894,8940,0.043618852348572545,0.06738521746003243,0.038085251760203394,0.0829620173999956
895,8950,0.043574974974284746,0.06747543421995943,0.03794347860020934,0.07701619925999695
896,8960,0.04343697446142999,0.06739427003994933,0.0377015210398531,0.08003376484
897,8970,0.04361723813000416,0.06737216752000677,0.03783063676004531,0.07906554068000332
898,8980,0.04381532578999863,0.06778199848013174,0.03836432923999382,0.08114097976000266
899,8990,0.043676127722862605,0.06774214461998782,0.03793601777986623,0.07793043432000558
900,9000,0.04371611158428485,0.06781009104008263,0.03998221077999915,0.0818209073000071
901,9010,0.04386810302428785,0.06782420061994344,0.04115443143993616,0.077435808800019
902,9020,0.043749522392858384,0.0678912631199637,0.04107325487988419,0.07713693494000837
903,9030,0.04403637665428635,0.06828901841989136,0.04120211076005944,0.07840859329999147
904,9040,0.044062401328571595,0.06840967714000726,0.04116185314007453,0.07842298448000293
905,9050,0.04396722867571693,0.06807787264006038,0.04098431184014771,0.07775986522000494
906,9060,0.04433733212142345,0.06850400141993304,0.04146094502022606,0.08129995690002033
907,9070,0.043988790077143805,0.06912273358000676,0.04311194639987661,0.0798215638000056
908,9080,0.043947871604289375,0.06860043220003717,0.04037876622009208,0.07871120133997464
909,9090,0.04421817937285596,0.06862367811998411,0.04007977765984833,0.08028332528002466
910,9100,0.04430183364571609,0.0690199322999979,0.03914292059984291,0.07866772521999336
911,9110,0.04423617172285178,0.06875972299996647,0.0389486364799086,0.0782179066200024
912,9120,0.04443762487713944,0.06899268974004372,0.03872153428004822,0.08165210880001723
913,9130,0.04436677999713928,0.06890070689994901,0.03846820567981922,0.07836421960000735
914,9140,0.04444426860142942,0.06869854475997272,0.03848325741986628,0.07845266589998573
915,9150,0.04451014888857181,0.0689783773599629,0.03819194946016068,0.0788690501000201
916,9160,0.04451971839714263,0.06900033460005943,0.03897843396000099,0.07972407403999568
917,9170,0.044433124451427705,0.06891123868008435,0.03831892529997276,0.07819763059998877
918,9180,0.04474187783285223,0.06938199085998349,0.038277827120036814,0.07846655581999584
919,9190,0.04452578212427657,0.06972655710000254,0.03822562337998534,0.07951531796000381
920,9200,0.044711865385709516,0.06943434469998465,0.038397468020120874,0.07948666514000251
921,9210,0.04480313544999912,0.06946433315992182,0.03839987347993883,0.08100660326000252
922,9220,0.044927981978580646,0.0701287042000331,0.03866592551989015,0.07892744687999767
923,9230,0.04485662119428265,0.06995128137990833,0.0384674468600133,0.08106026482001652
924,9240,0.045071054420004655,0.06985957792006957,0.03854613518007682,0.08366131855999812
925,9250,0.04496933034142525,0.06997226708001107,0.038511746600124755,0.08084773533999395
926,9260,0.045050817295720795,0.07026470647993846,0.03875877000013134,0.08224425759999576
927,9270,0.045398934828574836,0.07032383913996455,0.04010199915981502,0.08631831300000158
928,9280,0.04518614160000912,0.07023284876006072,0.04033102957997471,0.08613750231998893
929,9290,0.045191206862852724,0.06999861438001972,0.039318754239793634,0.0875390714200148
930,9300,0.045395465692854485,0.07046023580005567,0.039092548619810256,0.08529086016000292
931,9310,0.045213464061421946,0.07028174616003525,0.0397482651800965,0.08630659114000082
932,9320,0.04519148883571948,0.07029144626001653,0.03945466276010848,0.08671188205999897
933,9330,0.0452860390128574,0.07050026691991661,0.03901104000004125,0.09342097757998999
934,9340,0.0457310406400055,0.07079407766002987,0.03897325623998767,0.08654069442000037
935,9350,0.045463429758570525,0.07045338271986111,0.04099967062007635,0.08731748153999433
936,9360,0.04570866927715023,0.07071991363998678,0.039134731380036106,0.0873798289000024
937,9370,0.045549235437138125,0.070863620980017,0.03914117316002376,0.08536671282000498
938,9380,0.04573497867428939,0.0709490610400826,0.03919792468019295,0.08775200334001966
939,9390,0.04575214161428448,0.07088204594001582,0.04010956108017126,0.08678958347999469
940,9400,0.04569548997857055,0.07108467838006619,0.04105441922030877,0.08719519776001107
941,9410,0.045773679355713415,0.07132667334008147,0.04028274499985855,0.08897573522001039
942,9420,0.045868288398565445,0.07214937467993877,0.0398898508399725,0.08784589702000631
943,9430,0.04582591060713769,0.07196362705995854,0.03958012682007393,0.0858581819600022
944,9440,0.04589373797857011,0.07130966607997834,0.03946266642014962,0.09031904196000141
945,9450,0.046030397092851796,0.07202575808005349,0.040571817559975895,0.09380050870000559
946,9460,0.04629469542714754,0.07185397765992092,0.04073374191997573,0.08779511713998545
947,9470,0.04589616295714742,0.07168986373995721,0.0440431648401136,0.08717522896000447
948,9480,0.04611124976713784,0.07146909358016273,0.04019615974000772,0.08898798106001778
949,9490,0.046139264727145406,0.07346866696003417,0.039900347460206834,0.08774283631999424
950,9500,0.046172324527147535,0.07349388334005198,0.04083060044009471,0.08722222469998997
951,9510,0.04629762057999739,0.07178767746016093,0.039748616239958214,0.08774435778001134
952,9520,0.046393053398574656,0.07197894375996838,0.04004962399994838,0.08669627930001297
953,9530,0.046229052062860446,0.07166368939993845,0.03997289893988636,0.08599977185999705
954,9540,0.04650585518856782,0.07176940825993369,0.040040903279877964,0.08467448798000078
955,9550,0.046491081247149846,0.07263078383992252,0.040119620519981254,0.08339690490000976
956,9560,0.04639163288142299,0.07246356998002738,0.040023755480069666,0.08281075708001481
957,9570,0.04669470286713996,0.0725136323798506,0.04011719671994797,0.082622072940012
958,9580,0.04674522393713622,0.07218388233995938,0.040174983859906206,0.08221935231999851
959,9590,0.04669128315999322,0.07281451808004931,0.04018713081983151,0.08449240448000636
960,9600,0.046776773610009904,0.07258685241984494,0.04002771935993223,0.08307153636000295
961,9610,0.04658325527714624,0.07272790058013925,0.04094174117999501,0.0836464146199978
962,9620,0.04675966491570372,0.07270540441990306,0.04119408919999842,0.08491999857999873
963,9630,0.046820255227134365,0.0727683490200434,0.040816488499840486,0.08486876705999749
964,9640,0.046804126814292565,0.0727657957399788,0.04038357718003681,0.08367856946000757
965,9650,0.046886053489995125,0.07286373753995576,0.04060680697992211,0.08748209952001161
966,9660,0.047163225618569414,0.07307463541998004,0.040709680480067616,0.08346506473999397
967,9670,0.046910395397145685,0.07332005640004355,0.04122754210009589,0.08282371691999288
968,9680,0.04699621736999688,0.07310472943994682,0.040968251379963475,0.08429722769999899
969,9690,0.047240258812848226,0.07323481611994793,0.041000975620117966,0.08349797459998626
970,9700,0.04739740430429395,0.07360373258001346,0.04087235203973251,0.08384512777999589
971,9710,0.04718767462141841,0.07357693750003819,0.04084264698016341,0.08374299171998245
972,9720,0.04727102078856531,0.07335415024004761,0.0406184046198905,0.0841606070799935
973,9730,0.04721551217285846,0.07364806661993498,0.04088205324034789,0.0848587193000003
974,9740,0.04741456556715483,0.07408167741996294,0.04085651629982749,0.08423331753999264
975,9750,0.0475413919300159,0.07436686166001891,0.040863229459937436,0.08553290902000299
976,9760,0.04764074901428622,0.07431612563996168,0.04085344568011351,0.08406405256000653
977,9770,0.047638304764285364,0.07438423666011659,0.0412034939599107,0.08316406240000106
978,9780,0.04772303249571581,0.0745681378000154,0.041305399380071314,0.08486241166001492
979,9790,0.047520994608572176,0.07493272440005967,0.04152397323996411,0.08443780401999902
980,9800,0.047599735135720814,0.07488082215997566,0.04117574062009226,0.08757471895999516
981,9810,0.04790765943571127,0.07459343180002179,0.04112013259989908,0.08892446712000493
982,9820,0.04790741084715201,0.07408067256008508,0.04126611388011952,0.08543344963998607
983,9830,0.04796395836143347,0.07405461876005574,0.041395983019901904,0.08535969265999484
984,9840,0.04808492793856463,0.07470110504000331,0.041440341660054406,0.0859068799599936
985,9850,0.04790940956857022,0.07415375005992246,0.04225616256007925,0.08765537625999968
986,9860,0.0480136349271353,0.0757332529800624,0.04353532122011529,0.0863012869800059
987,9870,0.04811204116715089,0.07597796709997055,0.04216963602026226,0.08580683263999163
988,9880,0.04816127211429245,0.07533712934011419,0.041524770120158795,0.08545408753999253
989,9890,0.04802217649000211,0.07506137730008049,0.04157355704010115,0.0856196149600055
990,9900,0.04843086796142805,0.07505986441989079,0.04164715107981465,0.08567632145999596
991,9910,0.04816554149428807,0.07466162204000285,0.0426665457400668,0.08588351374000922
992,9920,0.04822922371999344,0.0748634820800362,0.04250574535995838,0.08703509563999431
993,9930,0.048356716984276966,0.07474704486012343,0.04204096199973719,0.08636965262000558
994,9940,0.048595818178572316,0.07491789444015012,0.041774086039949906,0.08524980463998873
995,9950,0.04854769707571644,0.07528918838004757,0.0418932470800064,0.0863074112800041
996,9960,0.04855952759999906,0.07528799777996029,0.041836356480052926,0.08631854616000055
997,9970,0.04860281148142219,0.07686349823990894,0.04190079335981863,0.08574403246000657
998,9980,0.04844562858284917,0.07608372632006649,0.04211937040017801,0.08542455345998859
999,9990,0.048637028245715815,0.07600981358009448,0.04217574134003371,0.08606020865999199
